timeseries,start_date,use_temp_df,hierarchical,uniform_constant,tune_method,tune_loss_factor,shrinkage_strength,intercept_sd,beta_sd,scaler,mse,rmse,mae,mape
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.0,minmax,0.05216733216987491,0.22840169038313818,0.21427038443995983,2.627727770769283
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.0,minmax,0.0007792075991649852,0.02791429023215502,0.017348120574952317,0.30975886379362366
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.5,maxabs,12.42608986643225,3.5250659378843183,2.719252328653635,0.4885754299218861
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.5,maxabs,0.002145036405141989,0.046314537729982674,0.04306642496631963,0.6742228060508012
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.5,maxabs,0.14032825145234798,0.3746041263151648,0.34917557166507945,10.425244838420133
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.5,maxabs,0.11339642328768325,0.33674385412013574,0.31524805659667493,3.815345369682276
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.5,maxabs,0.0005252049430219507,0.022917350261798388,0.016842778485768598,0.4311181047784448
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.5,minmax,12.206566658417112,3.493789727275686,2.687378263773101,0.49761357428452124
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.5,minmax,0.000211026425292483,0.014526748613935707,0.012447044094968931,0.2069706789950653
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.5,minmax,0.07555574901889339,0.2748740602874222,0.2573660060287144,7.763728923379765
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.5,minmax,0.052170691346584384,0.2284090439246756,0.21427823070394847,2.627814109243384
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.1,1.5,minmax,0.0007791332528818262,0.027912958511806415,0.017347692196465543,0.3097799559914784
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,0.5,maxabs,12.410342029677192,3.522831535807126,2.7122845926169212,0.49287110389395766
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,0.5,maxabs,0.0022644166757142385,0.047585887358693214,0.04441228789718725,0.6953204050401056
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,0.5,maxabs,0.14748330126694442,0.3840355468793799,0.35908937902388904,10.684701655685505
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,0.5,maxabs,0.11959586379422708,0.34582634919020716,0.3247555122922728,3.9214463578688816
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,0.5,maxabs,0.0005327447260436358,0.023081263527884168,0.017230156091524586,0.4469548684144744
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,0.5,minmax,12.204426892003069,3.4934834895850115,2.686262738789181,0.4988439033739601
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,0.5,minmax,0.0002097373339200068,0.014482311069715594,0.012403894290080734,0.20615951288927542
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,0.5,minmax,0.0771101946572275,0.2776872245120893,0.26024472470467996,7.840947611095239
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,0.5,minmax,0.05340062618556117,0.2310857550468249,0.21705088117402382,2.6591195102661955
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,0.5,minmax,0.00077940642989092,0.027917851455492058,0.01734966908171675,0.3097104537029673
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.0,maxabs,12.408193789241151,3.522526620089783,2.7120227465971816,0.4927972033617501
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.0,maxabs,0.002264747741424165,0.04758936584389589,0.04441589098198678,0.6953724117025225
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.0,maxabs,0.14748185691620497,0.3840336663838276,0.35908556381407575,10.68463169118263
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.0,maxabs,0.11960592452792375,0.3458408948171453,0.3247694686221117,3.921612577579838
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.0,maxabs,0.0005327442231412636,0.023081252633712575,0.0172302477319713,0.4469666559709947
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.0,minmax,12.202123633026153,3.4931538232700476,2.685686768508639,0.4988082041733144
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.0,minmax,0.00020969259120307457,0.01448076625055023,0.012402501385009548,0.2061328813544021
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.0,minmax,0.07710029046975966,0.27766939058844725,0.2602256835094633,7.840542402353397
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.0,minmax,0.05339461951843895,0.23107275806212846,0.21703738363864147,2.658974376644339
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.0,minmax,0.0007794704428730534,0.027918997884470234,0.017349581665411222,0.3096757469669019
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.5,maxabs,12.404053245739226,3.521938847529756,2.7112274166828665,0.49267201236760955
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.5,maxabs,0.002266883804973586,0.04761180321069121,0.04443573576875715,0.6956539125441021
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.5,maxabs,0.14755324450200533,0.3841265995762404,0.3591644747349004,10.687136978073635
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.5,maxabs,0.11966293431179326,0.34592330697973106,0.32483920153722734,3.922476980324346
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.5,maxabs,0.0005327446527514855,0.023081261940186146,0.017233701609071662,0.4471101398301178
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.5,minmax,12.20275850417027,3.493244695719192,2.6867976437950363,0.4989161699825069
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.5,minmax,0.00020988545172633048,0.014487423916153295,0.012408739692725648,0.20625329715993873
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.5,minmax,0.07713138252695001,0.2777253724940341,0.26028534892249944,7.841904881973243
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.5,minmax,0.0534197632731407,0.23112715823360244,0.2170954653716729,2.65960065971033
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,0.5,1.5,minmax,0.0007792413242452018,0.027914894308329413,0.017349374455439544,0.3097704329723837
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,0.5,maxabs,12.411529018526648,3.5230000026293853,2.7122430597691136,0.49304264606537845
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,0.5,maxabs,0.002267911082646939,0.04762259004555442,0.044451313777234436,0.6959355446178273
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,0.5,maxabs,0.14768382015656562,0.38429652633944744,0.3593659006605036,10.691875325289452
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,0.5,maxabs,0.11978354416655845,0.34609759341341634,0.32504071417037533,3.9246174852541302
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,0.5,maxabs,0.0005330106104117257,0.023087022554061094,0.017242202828963226,0.44743746067588397
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,0.5,minmax,12.20254368826623,3.4932139482525586,2.6857027795822717,0.49884520290524526
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,0.5,minmax,0.00020964873614594563,0.014479251919417164,0.012401030880906818,0.20610520604802743
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,0.5,minmax,0.07715455016072466,0.2777670789721573,0.26032555232500165,7.843218174178031
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,0.5,minmax,0.053435016834244696,0.23116015407990342,0.21712769502431847,2.659994833624834
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,0.5,minmax,0.0007794871374910503,0.027919296865985904,0.01734968914507839,0.3096718450854707
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.0,maxabs,12.405072633086338,3.5220835641827604,2.7112634441625807,0.4928579809140357
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.0,maxabs,0.002270152621397464,0.04764611863937569,0.0444731217056359,0.696250405764206
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.0,maxabs,0.14777947168089778,0.38442095634980383,0.35948055508428994,10.695274624102831
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.0,maxabs,0.11984634561751245,0.3461883094755114,0.3251213192933628,3.925603052919486
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.0,maxabs,0.0005330212406822266,0.02308725277468557,0.017245543686795935,0.4475863991764435
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.0,minmax,12.202351781691517,3.493186479661731,2.6856805972323103,0.4988512258757661
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.0,minmax,0.00020964672585651085,0.014479182499592676,0.012400953851194687,0.20610376377388495
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.0,minmax,0.07714009141246728,0.27774105100338925,0.26029898020192466,7.842501765374838
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.0,minmax,0.05343572222000076,0.23116167982604893,0.21712932337323268,2.6600128055961694
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.0,minmax,0.0007794787738821199,0.027919147083715144,0.017349657301363442,0.3096747140560688
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.5,maxabs,12.408018317875195,3.522501712969803,2.7117889861719395,0.49294838728819884
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.5,maxabs,0.0022686856847474353,0.04763072206829785,0.044459454646969605,0.696054726667743
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.5,maxabs,0.14771502779584444,0.38433712778736906,0.35940481136118646,10.692968410939455
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.5,maxabs,0.11980906596076957,0.3461344622553056,0.32507623009119213,3.9250320526890223
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.5,maxabs,0.0005330140888807517,0.02308709788779767,0.017243224706945132,0.4474916531565116
Boston,2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.5,minmax,12.202461078400075,3.4932021238972237,2.6856810043199473,0.4988375362121502
Fridge [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.5,minmax,0.00020962650886543108,0.014478484342825082,0.012400305902841002,0.2060916123807335
Furnace 1 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.5,minmax,0.07714380868204035,0.27774774289279175,0.2603057676337466,7.842688672347051
Furnace 2 [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.5,minmax,0.05343325928630154,0.23115635246798116,0.2171237809864838,2.6599507829549216
Wine cellar [kW],2015-01-01,with_temp_df,partial,False,prior_from_idata,1,10000,1.0,1.5,minmax,0.0007794880262659698,0.02791931278283851,0.01734966665574281,0.3096703580396587
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,0.5,maxabs,12.130199479105281,3.482843590962029,2.665599807943406,0.49875411395446384
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,0.5,maxabs,0.0002900236966060314,0.017030082108023772,0.012680709467892496,0.17348264114476677
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,0.5,maxabs,0.0036461086485090315,0.0603830162256659,0.05009702018119875,1.2263890938080522
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,0.5,maxabs,0.00396150632907134,0.06294049832239446,0.04340717170048363,0.39671960008720963
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,0.5,maxabs,0.0006336385959603654,0.02517217900699829,0.0160267886465444,0.3250308655771597
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,0.5,minmax,12.158412659908814,3.486891546909484,2.6688619431286402,0.49799556278224877
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,0.5,minmax,0.00017712798418906508,0.013308943766845853,0.010067977508873746,0.15024802291935424
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,0.5,minmax,0.004068806353040542,0.06378719583929475,0.05533023789729678,1.4591155097527104
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,0.5,minmax,0.003989152222237922,0.06315973576763856,0.05134475599986959,0.5449584486331944
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,0.5,minmax,0.0007732437542349207,0.027807260818622906,0.017375538193604073,0.31101316846126836
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.0,maxabs,12.129244781151229,3.482706531011654,2.6653380640785693,0.4987292982802545
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.0,maxabs,0.00029047539492938325,0.01704333872600622,0.012691100112625633,0.1736008854092248
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.0,maxabs,0.0036571703308039298,0.06047454283253351,0.05024960839247386,1.233640199054925
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.0,maxabs,0.0039643659947064544,0.06296321143895421,0.04341680723472933,0.3967278650639591
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.0,maxabs,0.0006345834854961905,0.025190940544096214,0.016032001420266107,0.324738565369541
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.0,minmax,12.161012746880772,3.4872643643522028,2.6710396376838825,0.49791001088352205
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.0,minmax,0.00017343626925590727,0.013169520464159173,0.010027919306095113,0.15084296204786676
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.0,minmax,0.004254682114270769,0.06522792434433868,0.057123965320742535,1.5361792835819645
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.0,minmax,0.003993603227766916,0.06319496204419238,0.05121794733440021,0.5420984143603608
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.0,minmax,0.0007727160471117963,0.02779777054210996,0.01735456085797944,0.3101438032207368
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.5,maxabs,12.13071192580975,3.482917157471557,2.6655731189936276,0.4987639208906455
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.5,maxabs,0.0002901929499624708,0.017035050629876942,0.012684595273521785,0.1735276782835971
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.5,maxabs,0.003653940907278059,0.06044783624976215,0.05020190394656444,1.2312523968007678
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.5,maxabs,0.003963958169308446,0.06295997275498494,0.04341287464388961,0.3966947463038965
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.5,maxabs,0.000634551306708226,0.025190301838370774,0.01603169992089479,0.3247589943773234
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.5,minmax,12.163074215630017,3.487559922873013,2.670274911759175,0.49822060042775346
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.5,minmax,0.0001767842741947179,0.01329602475158338,0.010067382797275828,0.1503906917231694
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.5,minmax,0.004349340330167389,0.06594952865765903,0.057982936727840925,1.5716612766997016
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.5,minmax,0.004097597021899612,0.06401247551766462,0.05285644531784818,0.569330298007584
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.1,1.5,minmax,0.0007723676976651927,0.02779150405546977,0.01735703350477593,0.31054586236335413
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,0.5,maxabs,12.103628928151169,3.4790270088274924,2.665166669460326,0.4959794378719548
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,0.5,maxabs,0.0002630718778144614,0.016219490676789496,0.012046361289826205,0.16642976989506528
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,0.5,maxabs,0.008566257207178438,0.09255407720451023,0.07044470821701104,1.5700997584091234
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,0.5,maxabs,0.00841935573825075,0.09175704734924044,0.06510755498072082,0.6131156234188707
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,0.5,maxabs,0.0005330136355909705,0.02308708807084537,0.015956493928533377,0.3871660228998223
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,0.5,minmax,12.127501360061986,3.482456225146554,2.666663534974227,0.49791170829709586
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,0.5,minmax,0.00026103770861370915,0.01615666143154919,0.01200020351746836,0.16600025995349232
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,0.5,minmax,0.004251020167376812,0.065199847909154,0.04806850909069314,0.969170925151646
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,0.5,minmax,0.004114130906976399,0.06414149130614596,0.04335064739540178,0.3876921490905971
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,0.5,minmax,0.0007729859178950275,0.027802624298706544,0.017354252675015558,0.31009149162574295
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.0,maxabs,12.1045066383114,3.479153149591349,2.6652532597249796,0.49601765730500413
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.0,maxabs,0.00026348518052873176,0.016232226604157907,0.012056087847703524,0.16653529298327374
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.0,maxabs,0.00864678030268824,0.09298806537770447,0.07082942738371899,1.581141482692218
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.0,maxabs,0.008428670742916358,0.09180779238668338,0.06515791357917723,0.6137095837869048
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.0,maxabs,0.0005330940264336239,0.023088829039897712,0.015960189305894074,0.38732016068505354
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.0,minmax,12.136124402292493,3.4836940741535405,2.6666304398678555,0.4981608951995198
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.0,minmax,0.00029098872220840484,0.01705839154810338,0.012703743435252579,0.17378946650172655
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.0,minmax,0.004268652823012885,0.06533492804781287,0.048128363946508615,0.9685979695124743
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.0,minmax,0.0041109577352018666,0.06411675081600647,0.043320141853511206,0.38746096957883924
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.0,minmax,0.000773092823247636,0.02780454680888786,0.017362782474160864,0.31041229214372607
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.5,maxabs,12.105705384868454,3.4793254209499365,2.665305519683186,0.4960431683382165
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.5,maxabs,0.000263078122930972,0.016219683194531636,0.012046587847474099,0.1664333774307952
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.5,maxabs,0.008590649109919373,0.09268575462237642,0.07056260209869367,1.573432479378106
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.5,maxabs,0.008458821023124268,0.09197184907961929,0.06531435442499886,0.6154482810820817
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.5,maxabs,0.0005334674610996121,0.02309691453635338,0.015945830699831333,0.3863625789475412
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.5,minmax,12.146660892115536,3.485206004257931,2.668158099573454,0.4983672606311726
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.5,minmax,0.00028177443068335713,0.016786138051480368,0.012491432345616275,0.17141156698034304
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.5,minmax,0.0042580469080412625,0.0652537118334372,0.04805787740517724,0.9665245717121894
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.5,minmax,0.004106282909595803,0.06408028487449009,0.043281756547656966,0.38705858460354814
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,0.5,1.5,minmax,0.0007731679885559726,0.0278058984489977,0.017367104597875743,0.3106137038328427
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,0.5,maxabs,12.100591897672727,3.478590504453309,2.6649504088390037,0.49578175624152937
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,0.5,maxabs,0.00026200520093322475,0.0161865747128052,0.012021214481077125,0.16615726373389614
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,0.5,maxabs,0.009397380684825573,0.09694008812057875,0.07435717664609046,1.6817845231276272
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,0.5,maxabs,0.009003818522171251,0.0948884530497323,0.06812664525700649,0.6472429575492951
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,0.5,maxabs,0.000530196201990371,0.023025989707076023,0.016045948254900678,0.39360512796446817
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,0.5,minmax,12.145629514755536,3.4850580360670516,2.668231980303332,0.4984543964565465
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,0.5,minmax,0.00029140044708195846,0.017070455385898714,0.012712857516667156,0.173880750356168
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,0.5,minmax,0.004268320635660386,0.06533238581025788,0.048111242272849374,0.9674882531875456
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,0.5,minmax,0.004112126396441226,0.06412586370912463,0.04329055126004508,0.3869060782315643
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,0.5,minmax,0.0007730196568007676,0.027803231049659816,0.017364631987595955,0.31060248352167147
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.0,maxabs,12.100822215252778,3.478623609310553,2.664947945478858,0.4957781388145666
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.0,maxabs,0.00026208666091935806,0.016189090799651414,0.012023170792817825,0.16617860191238387
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.0,maxabs,0.009592779812706611,0.09794273741685297,0.07525365744652013,1.707205645234348
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.0,maxabs,0.008970577435405476,0.09471313232812795,0.06795805980711017,0.6453250437257196
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.0,maxabs,0.0005308051297800372,0.023039208531979504,0.016023365160417833,0.3919808691351372
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.0,minmax,12.144905834913583,3.484954208438553,2.669205449198044,0.4988346269673111
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.0,minmax,0.0002599961139910252,0.016124394996123892,0.011975749188391371,0.16573710734349667
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.0,minmax,0.004317201505310157,0.06570541458137341,0.04840735768377817,0.9751324141604728
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.0,minmax,0.004138189962749157,0.06432876466052459,0.04341917168223122,0.3877655521624305
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.0,minmax,0.0007717466154656786,0.02778032785021945,0.017345550147245717,0.3102612001082032
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.5,maxabs,12.100637119400776,3.4785970044546373,2.6649135069913394,0.4957964176812619
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.5,maxabs,0.0002611940519088626,0.016161499061314286,0.012002159944290635,0.16595321605335658
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.5,maxabs,0.009549669280889222,0.0977224093076364,0.0750561303474433,1.701635123736342
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.5,maxabs,0.008966096636285554,0.09468947479147592,0.0679340594988888,0.6450640396538182
Wine cellar [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.5,maxabs,0.0005306124073612761,0.023035025664437103,0.016028759348176727,0.3923985066664902
Boston,2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.5,minmax,12.120511083283192,3.4814524387506993,2.6661244055271545,0.49861072864267353
Fridge [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.5,minmax,0.00019649102210898993,0.014017525534451148,0.010437778018654888,0.15120814714329617
Furnace 1 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.5,minmax,0.0043260023412256534,0.06577235240757057,0.04846685210557996,0.9764437633267377
Furnace 2 [kW],2015-01-01,with_temp_df,partial,True,parametric,0,1,1.0,1.5,minmax,0.004143614304016263,0.06437091194022548,0.04349130220540928,0.3886775234029628
